"Monocytes C"	"NK"	"T CD8 Memory"	"T CD4 Naive"	"T CD8 Naive"	"B Naive"	"T CD4 Memory"	"MAIT"	"T gd Vd2"	"Neutrophils LD"	"T gd non-Vd2"	"Basophils LD"	"Monocytes NC+I"	"B Memory"	"mDCs"	"pDCs"	"Plasmablasts"
"CTD-2530H12.2"	2.40981434140972	0	0	0	0	0.151943604312474	0	0	0	31.7135625056501	0	0.129942620812683	0.336668359357758	0.0424251204262367	0	0	0
"PGLYRP1"	0	0.73683219056571	0.166271150005592	0	0	0.440448632887968	0.170002280840474	0.15929884570449	0	60.417500646977	0.354680794034441	0.216819711154979	0.173621865651362	0.286300960586186	0	0	3.02101771756815
"CXCL6"	0	0	0	0	0	0	0	0	0	8.6167609228334	0	0	0	0	0	0	0
"LRG1"	24.6656036788196	0.727263193426042	0.592193118417586	0.73086635604467	0.538474756634165	2.938134798559	0.973784082707847	0.434731329906279	0.706955346447183	296.324954342589	0.61609649603733	1.23551534817362	4.7871283274537	1.40158183458109	40.3511412712586	0.740491191888908	4.20205758163073
"KCNJ15"	36.0398331033489	0.32529383365797	0.158329187511636	0.20075002623768	0.19541669101764	2.26094306748203	0.547867713776343	0.180170802194895	0.240239844291869	492.431478152993	0.162756694628005	0.231218722934605	2.80017349614206	1.80165529897318	6.3443676573039	0.360874019661584	4.48384306529697
"STEAP4"	58.7623323708323	0.454770292682858	0.344038848573028	0.494569012999261	0.386541999796764	1.85921779344197	0.499386258746537	0.217202156278756	0.373316389204577	210.401332359129	0.391475449365112	0.401037912460799	2.09418272845726	1.15395636385994	3.12119924982018	0.603682460730398	2.70378467825156
"CXCL1"	20.4339168996761	0	0	0	0	0.201125068938959	0	0	0	202.625314988203	0	0	1.19384593037512	0.709504823672772	0.312736632031535	0	0
"RP11-561P12.5"	4.99328893135233	0	0	0	0	0	0.0182154341070496	0	0	43.8860059450306	0	0	0.158270060998779	0.0559092613504893	0	0	0
"ANXA3"	0.504581672727271	0.448936993744239	0.271543134372033	0.286190387114298	0.246511642112089	0.871324127484196	0.415778799431774	0.111579270277866	0.269685188685336	235.168502196235	0.265849951101588	0.233929750502901	1.71346919108688	2.02807491703496	1.44423861103886	0.359154067690417	37.0023643630679
"CYP4F3"	5.59617068391059	1.97096446079127	2.25886069663454	1.57351162262283	2.31179264955446	3.52521607132102	2.44965832138482	1.47722927805137	2.05586653250546	149.498669953377	2.39467098872021	3.97834694503419	4.52156477853173	2.2597255313701	9.9664348664273	4.93523677835124	4.13249562296909
"ALPL"	0	0.233177238549348	0	0	0	4.33260804193229	0.0286549060842532	0	0	440.866111455265	0	0.0675723216009326	1.5897968986746	6.56221781490785	0	0	0
"CTA-286B10.7"	2.13460792035543	0	0	0	0	0.289321118086216	0.167824835640437	0	0	97.5484655848341	0.191592240154537	1.39881857726847	1.17697299131619	0.577591322117895	1.11482890504483	0	0
"MGAM"	4.27079686031149	2.48408470645592	0.00601648830470651	0	0	0.368976352345731	0.0127481755314127	0	0	113.87515938291	0	3.44965627283671	0.624717937292221	0.121698884895374	0.424694697217344	0	0.21198978925977
"RP11-455F5.3"	0.561751923975441	0.40992755777365	0.0396832384358782	0.282929705456176	0.0647007069486036	0.120383840973929	0.323465520678673	0.119551482246339	0.618421278773454	18.9602801096697	0.167799596160363	0	0.329157337701425	0.591884161370234	0.376356914735624	0	2.69945053351806
"CACNA1E"	0	0	0.000461804030913036	0	0	0.111746176811966	0.000903150295017311	0	0	7.90184753873636	0	0	0.0270355971131632	0.571131802125051	0	0	0
"MGAM2"	0	0	0	0	0	0	0	0	0	3.33071451145284	0	0.0437654542667486	0	0	4.14722261333786	0	0
"MTND4P22"	0	0	0	0	0	0	0	0	0	7.33754643680889	0	0	0.0458109774076794	0	0	0	0
"NFE4"	0.675559783864877	0.522438052936606	0.17470153333872	0.764978642990859	0.1990369056183	0.488118885504938	0.654848109396802	0.30461477620459	0.180448083465728	25.2706990228886	0.668335048296687	0.628183781351071	0.643949605087302	0.639660778755743	2.61988128690966	0.850855378462216	0.616599812901557
"CD177"	0	0	0	0	0	0.273755633333561	0.0666921532600348	0	0	21.71367179515	0	0.274416667190005	0	0.0786846705638799	0	0	0
"RP4-673D20.6"	0.864572615126147	0	0	0	0	0	0	0	0	3.19576712624344	0	0.0173350545009808	0	0	0	0	0
"BMX"	0	0	0	0	0	0	0	0	0	12.0561122809865	0	1.9397433874842	0	0	0	0	0
"KY"	0.522923914369296	0.167752388332441	0.0435893366973707	0.0626961278291551	0.0304072685224966	0.125750934800664	0.0914179472040838	0.0556810131334583	0.037334052418687	29.7326630112059	0.045085222709216	4.54087415274178	0.659788696278019	0.0837898832304933	0.260694219028661	0.254030024541322	0.274509673307013
"LUCAT1"	26.9463850811345	0.983722845881616	0.674500405503689	0.177527538175158	0.153858546073471	1.02932875615788	1.07974143010494	0.26802422715175	1.33589521736006	172.86179180595	0.489748230960144	0.328490246337852	4.46336722454913	0.983114200880741	7.40609653687467	0.476405904821726	1.23100962630899
"RP1-229K20.5"	20.3224513498408	0	0	0	0	0.598919116520425	0	0	0	107.259226335162	0	0	3.14785841631931	0.152836169974029	12.9076469075505	0	0
"KCNH7"	0.214792774800943	0	0	0	0	0	0	0	0	1.56813499981801	0	0.0430868631680679	0.09514312422385	0.0320397457127661	0.0766850736553896	0.0224627924257667	0
"RP11-875O11.3"	6.17403820524415	0	0	0.506082546323329	0	0	0	0	0	27.7402013102873	0	0.494082649107046	0.668199589491595	0	0	0	0
"KREMEN1"	1.66033675195577	0.962337285447461	0.701088382103457	1.0139601374297	0.615923046291968	1.30489452897138	1.21116216064332	1.0440397063678	1.08495172449733	8.82610238104167	0.918600214328612	1.01161922012145	2.04025943844794	1.0326027061205	2.63945940763534	2.17978739927763	1.69999864278004
"MME"	3.00004583701248	1.43250424990962	1.25099286457071	1.39400098568921	1.21044370249761	6.1522319018649	1.52394177306049	0.614976325156557	0.802169152876384	425.972427477356	8.97650406700507	2.42826564242333	1.7738317547955	1.82826488784394	3.1697913393919	24.0282240475726	2.38621776327013
"NRBF2"	81.7969450808485	24.5298448157713	21.7560838506264	19.3715330226376	10.3294963178813	25.6096002749981	26.3527626412175	17.7896104814303	25.2711796949676	257.147374293011	23.4223979326365	22.1162505084082	80.0901661185968	23.032413141235	241.504920165923	45.4127997565005	212.264273062747
"RP11-467L13.7"	12.5084084864621	1.75159275523084	0.92248837652318	2.4856843677613	1.7519661650884	3.05027642113881	2.15870157462402	0.446501243794223	1.86600312178706	53.7800342985815	1.41182229205991	2.17616624250701	11.2124018583958	1.97573774864758	19.5957325819579	2.00260270461746	5.19055214381654
"TNFRSF10C"	24.9771324161999	0.552943972061272	0.159806696495212	0.959802666422845	0.158763300615256	3.3698323782895	0.161473036795689	0	0	1044.38647170561	0.0532177604096891	8.64536406465734	23.2285210621914	1.80670295148755	26.579785904915	0.326275659334078	1.07562547779187
"RP11-206L10.2"	18.4426704330071	3.87509266273254	3.3603267972494	5.07396570546632	4.55764818585787	4.87410900297896	5.27491688526124	3.68421179350134	3.9021954332403	46.377605053593	3.41942281093162	1.64950229888794	15.7908704655783	4.0286060877799	15.3416800592766	4.47266742701759	13.2975972668716
"AOC2"	0.477829522102828	0.522497574457767	0.0647287265616681	0.390414872202959	0.206054040441039	0.192442630873538	0.356938901497811	0.137045684467938	0	11.4553160298135	0.424071062299901	0.219378280417097	0.19803481398384	0.162680408233501	1.4209740206646	0	0
"FAM157A"	13.1155149753843	0.302813417118344	0.211211627611362	0.647052632606791	0.589621832248308	0.914626722245489	0.568338119429209	0.308038083516121	0.241518270883513	52.1911510198419	0.111418070656762	0.301100359087913	11.1827074667973	0.866076190881337	2.20198722648666	0.214973175583968	0.769611817789948
"RP11-256L6.3"	0.807289472356015	0	0	0	0	0.175512165068498	0	0	0	29.3115746935423	0	8.1936823732245	0.103912450974947	0.188468407189685	0	0	0
"LINC01506"	9.22201812672706	0.326556264899769	0.0294834537170248	0	0	0.157149284401543	0.130248467879499	0	0.304813418009395	66.3848986698423	0	0.319894922475747	16.3336497613387	0.169821999532706	6.77725062899907	0.50165136529886	1.85504260920649
"DSC2"	19.3419689322926	0.0930264449815741	0.0432335091584391	0.0860660251945732	0.0699041435972234	0.79429400029191	0.0874116922182871	0.0569279104972364	0.10624737131976	33.0182770761386	0.0537192124177006	0.253595287032249	3.36436957118188	0.316651941416841	1.61763378971837	0.0869789636615142	1.11354535690645
"IL1R2"	10.1654289230552	0.0955745189785891	0	0	0	0.345386626061912	0.441336728643927	0	0	325.378637117068	0.0820754673068691	0.422900453235182	3.32838838044182	0.392680986920429	383.026715823427	2.21348854974667	0
"CTB-50L17.14"	1.14931848593205	0.156072383614296	0.272143778984353	0.154755752500749	0.529876957070452	0.71566429513829	0.394363907644511	0.39089776174626	0.467366871535794	9.23834989795843	0.229887028602915	0.768882008261145	0.833015774256335	0.580906328589954	2.23339205524371	0.625933179384987	2.95442675969717
"RP11-44F14.1"	22.5094096509323	0.67726193148471	0.395149412046585	0.818042959854991	0.428088301821018	1.33635097413343	0.785377673610798	0.53260676358263	0.6903509739544	45.2458941018091	0.646599475087252	12.129919319852	4.55184072660482	1.01852841657124	11.4600467042348	0.830737588529707	2.67326334173687
"NOV"	1.41135413434879	0	0	0	0	0	0	0	0	23.1765197066602	0	1.37453093897243	1.76720873083163	0.171079264072945	4.90216505397198	0.357597056623514	0
"PRRG4"	6.50872546173038	0.609111756150591	0.46912017006685	0.517194321810972	0.442353812870903	0.599122921160586	0.62650531219446	0.387106569181968	0.471463332400702	8.62772486802575	0.561840981262931	1.05836422540601	2.38860735569162	0.585012332867422	5.42986041686504	0.642207742570383	0.904067554269206
"CCNJL"	0.528736287383472	5.67978068769375	0.0741486406597972	0.140177282111547	0.0913742625200372	0.458458924247728	0.202724486428388	0.0129614241156485	0.0286201667711921	21.1064281165272	0.407609915928864	0.503287437464532	0.937368893479478	0.22357742008379	1.70912487413452	0.195832138780287	1.29773375527705
"TECPR2"	12.3951287230318	3.91160026709331	2.75900248564339	4.24654089739472	3.34017610494445	1.21514184009721	3.64775555140742	2.280449671907	3.94249438749012	38.7756537549874	3.34836955055123	2.97096723698497	8.7593661449242	1.81254272626381	13.5475396889708	2.48133935221972	17.9307928225772
"LRRC4"	1.08850932122905	0.025660149002121	0.200831228426719	0.0539809012426974	0.0703261621517752	0.0388407012670849	0.148431365059989	0.0885807199015883	0.0550959061969855	11.2545060320515	0.230993368385755	0.412904151072405	2.16969023932952	0.159304699869764	2.6564536752997	0.496324481060588	0.833951233097214
"HIST1H2BC"	3.20614961934679	0.635455541464981	0.700793607467275	0.54324065910463	0.340022119359382	4.67844317357803	1.08026249781303	0.106785623304607	0.152076633641474	94.8852043650393	0	1.7813737140963	3.91425745039684	1.02948612377254	4.1776792243625	13.4358661757793	33.9764593538587
"ANKRD34B"	2.90118729698127	0	0	0	0	0.134331438432116	0	0	0	4.76903848379439	0	0.0548043997254423	0.0142654028163925	0.0141238662713297	0	0	0
"LINC01127"	6.86757990599597	0.0689127223232465	0.100677669407225	0.108258609360848	0.0749215436938797	0.0952248092624609	0.130578239807935	0.0665128675251161	0.0900025819677642	8.1476090202792	0.0838148401030429	0.161355545954312	0.164749462200662	0.138273485220528	4.43756889667064	0.130366041433218	0.232603499517991
"FRAT2"	8.76835321841252	1.41095047741947	0.701309855986548	1.34287398650226	1.01859095051018	1.49619083964578	0.822647768543021	0.639223232974617	1.49357661612778	42.8829309735618	2.19628569134687	0.912924740770988	5.5524399167226	1.6119389639165	30.5407632281821	0.974529453062718	5.13299617181294
"ZDHHC18"	5.42440544047742	6.38313366843559	7.56112108907786	1.95387643227379	5.16277947728902	2.91925368884863	9.66778295211944	8.36244070122679	15.1689935144167	165.826271063954	8.53018946969363	6.77656126666235	12.4800039803304	3.8841439532176	53.9466228788037	3.32101030780074	16.5237741385651
"RP11-196G18.3"	0.293305416644892	0	0	0	0	0	0	0	0	1.40309352639697	0	0	0	0	0.344101762714654	0	0
"LINC01317"	2.42271085545325	1.47552547504804	1.06947664342622	1.5993458322372	1.40759029664172	2.11877483712156	1.84741669517333	0.390695921839036	1.32866697428083	16.4319907190361	1.68278213272923	1.64426036949344	2.34785262314005	3.52971318662704	6.42376503717767	2.01080907060551	11.142697781689
"MTND5P24"	0	0	0	0	0	0	0	0	0	2.80697458902849	0	0	0	0	0	0	0
"VNN3"	41.2890433220298	2.42674536922813	1.76175795061897	1.29167786923227	1.16998468119975	1.89497126581532	1.21195808755998	0.927583299854258	1.08793963218504	263.743054099988	1.61270500187631	51.7260551496133	8.59110378113137	1.30282223499941	3.29838943354922	2.33212197942692	6.02966501051365
"SLC45A4"	1.24881320402558	0.441291879364232	0.462562990032952	0.516112056058877	0.37702077299798	0.254929898390452	0.590414262129162	0.4989147375974	0.661114109978586	12.7616092427403	0.357614089827418	2.64571904943894	0.881140005240771	0.149200544068039	4.36275228352577	0.597072454808203	0.658535491961264
"GPR27"	1.37377012532847	0	0.106834505748625	0	0	0	0.345966487781607	0	0.148961638700152	9.64488203526305	0	0.0388307722955826	0.24146365338911	0	1.06219484203576	0	0
"RP11-144A16.8"	3.34998896630184	2.01123217785834	2.22697508380149	1.82028805493693	1.94700177214873	0.871000209808612	2.49271234128314	1.30733642377583	1.74218178203709	71.1483415606708	1.7074609643061	2.92271654132904	2.55330795879477	2.79734218328489	5.60583429747463	2.71671381959539	1.36583071270746
"RP11-1228E12.1"	11.2864309450643	0.785927213884083	0.63977825947261	0.540161351497754	0.72858738026171	0.770129030526447	0.927605910167859	0.532243346937364	0.566378234586273	23.2199210171699	0.552107668519243	0.618135672648321	8.33678106447281	0.846723462052818	3.30086748979192	1.03399387567401	2.74611244735369
"LLNLF-173C4.2"	6.40611883668278	0.0816152343201878	1.05826904739114	1.37521989513279	2.56905931091895	2.69901240582095	1.23467431546799	0.827560586976148	0.737057984992582	69.3052695991331	0.485120047581668	0.0901196703561	2.94742799017639	0.858558310850187	3.63718538522378	1.55777914628944	1.6124029967691
"TRDV3"	0	5.9951974027075	0.83562781927931	2.2705109655826	0.507330994626206	0	3.24726175529885	0.864902477552795	63.0583355084436	0	861.575000924928	0	0	0	0	0	0
"TRDV1"	0	0	14.8254706626364	32.5705008107482	10.717507266484	0	26.6590920888572	0.470485459108991	46.7931693037284	0	2172.01016746789	0	0	0.124589727117037	0	0	0
"RP11-277P12.6"	0.104256183637835	61.9599474267503	51.8459914416987	0.394000359572489	1.16521199160071	1.14592208332942	0.335139875105981	0.118139433535051	5.93122436467873	0	87.7986445224797	0	1.20567566816491	0.390500055735573	0	0	0
"AC069363.1"	3.7128624174477	10.2416223567974	6.40747320182153	1.38943199820538	1.13532538756151	1.99024415417624	1.75661209830697	1.4981852054234	10.5168609496216	2.04787505329563	25.3585684361713	0.681399244375092	4.49169447623054	1.69514018976806	10.594669359282	1.68672242910151	4.76028284304673
"TRDC"	0.335451555272413	1341.11162559801	7.16964311270671	28.3944815835725	3.34821983478355	11.1068386860829	20.5734840423639	0.332142618461378	3413.56797497822	1.072964357339	2849.6627216495	0.289821031298157	27.1686545635303	9.92293332483336	0.472439634419198	0.274714788483191	9.27061692771901
"AE000661.37"	0.945738724155661	166.364794176057	1.71378555528569	3.54900338341074	3.11975085031633	0.301526554492098	6.41951190356699	0	200.718661083	4.84325715795798	196.838459898543	21.1192925481156	3.64869786285959	6.667925377248	0	0	10.6314389566222
"TRGV4"	3.60351205621241	10.362997263036	61.8079742817639	8.99944516502929	6.58105480172244	1.57940321562832	11.403522156404	69.4967883446492	55.64986254442	0	219.089232020687	0	0.90404700468928	2.37599943324185	17.4267621627436	16.1066282306062	14.4771266380108
"TRGV2"	0	6.8692075770166	146.95186525938	5.08231141490901	2.0292637178174	0	10.4615448188887	96.150218945404	95.195327447299	0	788.630191937018	0	0	0.339170895521824	0.770249837473663	2.35865971924777	2.74486576174058
"CYP24A1"	0.0405017181956911	0.184851387737112	0.198791269964676	0.0447399083456312	0.0373006115546813	0.021919909478063	1.09133275374089	0.05586814574262	0	0	4.6572293654711	0.46746622286411	0.0570604788750959	0.0712795252215156	0.221117949207044	0	0
"KLRC4"	0	93.937711901355	114.36038386472	0.517257630388737	40.9614107148812	1.01317124766988	1.25167414712084	1.80216973127526	53.8240956763843	0.0473035044994074	117.216937349027	0	1.79794995484102	0.132715342710097	0	2.52954953249015	0
"KLRA1P"	1.64284021101267	28.9344472188203	49.1916987407603	6.34466527582867	5.78433075212336	2.77372582918547	6.51808092567817	3.39235071672836	6.64522996570332	0	55.8302604611039	0.594182112047201	3.90225738692347	4.208505488225	15.925733218026	10.9045975584538	4.50477499269449
"GS1-115G20.1"	0	34.0107622753077	29.3922388473126	0	0	0	4.28550346210096	1.43438166293449	24.6010757542061	0	35.2977226493946	0	1.08714548286565	0.014507996806745	7.13470261173168	3.09309775164976	0
"TRGV8"	5.95319463646291	55.0010278605912	117.975204684485	1.22900434122301	0.63938115224334	0.540264112535561	7.32859821867434	100.264666349452	96.968185009616	0.134565126341984	160.5733239532	0	3.64172528168837	0.149535900483528	16.5202810273414	4.27148022453292	2.95085239191332
"SERTAD1"	21.7040098666601	19.9457841562365	37.0293374405623	6.07492205149617	3.82572531142411	7.99392192625837	10.6585669124021	16.9140288410539	47.6288084542756	5.72287645907193	50.4305176810334	6.27012085683433	18.9849097990504	7.92359161032021	64.9413481597746	13.4174073566206	17.3521007288053
"IFNG"	0	26.3383214854213	54.7120114311512	1.88308716579915	0.123474569122632	1.31888787265758	9.77809959726733	3.1298445954047	27.2699570040569	0.0380023785982292	51.7564119122325	0	0.223618171273328	2.75213760185337	0	0	15.7310758786146
"KIAA1671"	0.521439262559336	15.2762407440659	15.5003351382421	2.32747837462887	0.912295863390553	0.521411471595388	4.8529930017109	1.4032111777665	7.48027588208672	0.147873162261072	19.1729779778522	0.2930737266882	0.882039811550225	0.433726596078622	1.63752962656866	0.634405691302752	0.742023785062469
"RP11-305L7.1"	0	6.06532663530403	6.78225041404845	0.385391649093827	0.143996112386366	0	0.419240749900822	0.313222226579018	5.22022817786702	0	11.3424644129067	0	0	0.136007485052514	0.793080358181619	0.144935462617981	0
"MYO6"	0.287787754201369	12.7174687837645	17.0673714314485	0.517682129424684	1.77157732950586	0.514224156407835	5.75416112414878	2.47357249864954	8.13598824013569	0.075278212540089	21.9662366350843	0.293751289139453	0.420154660215226	0.926683305826731	1.03482903007891	0.70219887204014	7.91715016099409
"SGCD"	0	3.03485481588246	4.50831690317759	0	0.00289805389394941	0	1.29272955919643	0	0.270070374064173	0	5.25546696360996	0	0.00888214588597354	0	0	0	0.659984402881181
"GLB1L2"	0.23442141752646	10.5360767171439	14.8367570454608	0.846534542444085	0.707956592345016	0.168572837210737	5.35339465699884	1.8566507141748	5.92482798015215	0.10935608697451	16.3848696105511	0.154816151773581	0.594732567320603	0.255301543643222	0.436665720852928	0.431302613062762	9.84877784335614
"IKZF2"	0.0263809904886137	21.6002274440461	31.3685766538687	6.12850511765852	4.51559045281003	7.8283791246952	15.1439845534172	41.4000878142467	8.3163466167807	0.168439673956201	78.5364958142143	35.0950014295419	0.536593778243572	0.638996477919727	1.01111667250504	4.37063425996341	0.627513542726289
"TRGJP2"	0	161.210960152903	149.514767232257	7.43302481445608	0	3.48776336213558	27.999334611027	141.83476859416	397.552009687653	0	287.816765572911	0	3.46832421095597	0	0	0	0
"RAP2A"	5.9695533324298	11.234204093442	11.5473288435358	1.87314898348576	1.69513244765465	1.44531430111196	5.66565953282413	2.62238908369269	5.79070416247885	0.206235111179618	17.5874899545903	2.42675185329659	12.9759193768865	2.36325166054932	47.16714083968	11.6637283828273	22.6338776903453
"GZMH"	0.490141980371559	697.595223746544	1220.24533182417	28.0707997410353	1.81010483798023	8.37192854025421	149.981684305388	11.0500848298597	332.428871759183	0.240164829102687	1371.89588249757	0.084318376504728	19.4955214887004	5.7038207060413	0.726086655291302	15.1192216734323	17.3174129089094
"LINC02086"	1.70451252549226	4.57428854079514	10.1764097676054	0.641976732662599	0.575792477594823	0.744841412875674	1.80585170691687	0.481477145091305	5.55313686695877	0.28931107742682	9.35412630131675	0.968111785256083	1.38927119797424	1.38786508630592	3.68657482115228	2.02755013035265	2.67576039315872
"ABHD17A"	3.48692031988023	15.4969472533074	11.4309604493322	3.06094951258641	2.02871972433967	4.07881313928317	5.61078076758737	5.71543720889454	14.7517816109545	0.607063957481801	17.6968548940318	1.00982000653532	4.72240299795688	3.71737965877821	16.6298111859814	5.58545557388832	8.57551055754858
"RCAN2"	0	0.801006886909494	12.0344423072339	0	0	0	2.61620639498655	0	0.813063949875856	0	7.58659000979356	0	0	0	0	0	0
"RP11-204N11.1"	0	5.04513975396475	6.286786720846	0.854442700459359	0	0	1.23744133336084	0.0910551634606662	1.79233592693672	0.0133311788616313	6.57417346817277	0.010192566790333	0	0	0	0	0
"TTC16"	0.886520157534457	23.015437455884	35.5656084031797	5.17208091966796	8.4790628840974	0.844249024686612	9.90827678475425	14.9091560837664	28.333272853711	0.732810191972586	38.7337942776055	0.434910957809886	1.13345745367639	0.836759343113562	2.84777360499548	1.16439444367223	1.10466331463358
"C8G"	0.338104344353694	9.76043967366728	10.0521469998674	0	0	0.124653702384191	1.98320771599648	4.69196762047414	6.94710843628395	0	15.5292110075041	0	0.48452593399718	0.442609145991581	2.17392993682609	5.37844131707313	0.774002332507061
"CADM1"	0.491582427427068	20.8924747059935	10.4699105565071	1.04212692702573	0.195749680436543	0.258306116510138	5.12104534036726	6.01372695502229	28.8799418729362	0.269547611133269	28.5341332850575	0.047323980174092	1.72220123464205	4.05996147288606	82.6965598018083	0.47552377195339	166.277189535825
"TPRG1"	2.64595854817298	17.909010097584	43.2695843346538	2.04545131800873	0.167468365306471	0.767679074961278	18.2346610448587	6.12176625459187	32.0293613419059	1.79604990816749	45.4237486161214	0.325712878627957	6.90071767875566	0.719727885632996	7.73220311125797	0.502608817266918	6.95317123566936
"KLHL4"	0.0145334692931823	2.16422094314819	0.595227997544952	0.0289160452895312	0.0240947980403527	0	0.914526289433788	0.0416308032810103	0.0962074789601191	0	2.16863029674495	0.00686950974046471	0.00741809720847992	0.00397247649194283	0	0	0.0474391383426736
"TRGV5"	12.0298867912835	11.4513076235044	49.5317349738787	13.5888075761767	8.18743803141379	0	20.3103540629518	57.1779628954256	38.6272622242641	0.242364472073904	130.28456377654	0	2.48039727514066	1.65427799215683	34.3815045861817	39.7223841271187	43.578311064066
"SERTAD3"	40.5985524582872	26.98572161482	47.6930927289254	5.27247920619516	3.25594703395512	12.4514869377032	11.2376685579771	16.8915494081838	39.2643468156373	24.5338435427918	63.0051510935645	8.27475672979889	62.9944495953395	23.7645622648542	178.466486733727	73.8703571392191	36.7066601962973
"TIGIT"	0.0604594722251551	118.430013616155	116.846029644547	7.26086332475879	2.37126711969054	2.25203453006001	76.0062638102209	5.31123396892499	21.1640677674787	0.0852751224195554	184.793648764725	0.176462141289843	3.80294159951063	3.11137082768499	0	2.54744889078737	19.3189416053248
"ENC1"	16.19550873053	14.826354506532	11.4863151862627	1.22851352645812	0.536219924139528	2.4087225868023	1.7050856691974	0.502658082912471	7.49927435976348	0.0744163865997879	13.8502004829522	0.544730983482777	6.73220196541921	1.94762461211784	25.7396990626751	0	4.20552809960695
"GPR68"	0.175546004237769	31.6174746386767	26.8018422690528	1.61878399593291	0.59183918731816	1.1864832101103	11.9273696934895	19.2820696329399	28.2550788450043	4.76704918741843	32.9486490850071	0.378443360884599	0.965006103232901	1.89208583473506	1.85212795323467	0	7.15731486676685
"TRGC2"	1.33312003502317	177.236641068997	752.303566820683	36.5878158479978	19.183243073796	2.39578397951625	181.469244822305	472.603330106171	1299.26737184943	0.224266829978356	1737.92767131544	0	2.83131915128837	1.93959607591544	1.76497959135523	0.428007546410427	4.09062081925759
"AC131056.3"	0.865889570827702	3.61149392371946	4.51558978116437	0.263912222535035	0	0	0.660817233693738	3.58288152990014	5.10171074980963	1.03986881886263	8.68504223091044	0	0.210401038865241	0.000974393078630543	0	0	0
"WDR63"	0	0.323431726711073	2.394857213049	0.496260680032899	0	0	1.17822592979414	0.598741447664091	1.75622021594274	0	3.98973772005882	0	0	0.0782681638469374	0	0.783467302590977	0
"ERRFI1"	1.78580661368843	2.02203409641777	1.78402652622142	1.20890124292589	0.819801001536843	0.508556419727652	2.15822141290037	1.05949306360545	4.95171158170356	0.395599795147085	7.2685740098755	0.0716218322619141	2.67765548044876	0.917873606872414	1.83227624817377	3.47166805965309	0
"LINC00944"	0	38.2039540118797	38.0078603069969	0.724207434194071	0	1.33604447430031	24.1323898585877	15.3761583828866	30.01671156553	0	57.7864772984307	0	0.872810995853738	12.835434535331	1.04940260375603	0	7.67054378120226
"KIF21A"	0.28576024621318	35.1260457669519	35.3833975454494	6.56760548032704	3.77957541178386	0.421057165327213	20.3763447079488	17.9225625673656	34.8961932718888	0.0101278965610956	46.3442006590391	0.407322180351876	0.709000552122906	2.50829892662229	0.972144899167451	0.298789665425242	39.7820506291924
"IGLV3-13"	0	7.03055313043137	10.1543086730888	0	0	0	9.22737597665333	0	3.54760620073569	0	10.9429418288116	0	0	0.301178710935784	0	0	31.993694026697
"ZNF365"	0.531859401989652	6.6792193919753	8.69448197144184	0.914504919707322	0.1141177101797	0.146743021612049	7.44663263200942	0.126345201205843	1.41196837691177	0.495863863054198	9.99893542061484	0.107706282909338	0.80188992457087	0.173453778777468	0.740203306638254	0.382723536629331	0.569134704241968
"TBKBP1"	0.796245651663862	2.67373793121101	2.55958758218252	0	0	0	0.672520736950686	1.37387316575837	3.70422292649088	1.92964089026962	4.25731752646486	0.0231343064844797	0.0543785599180163	0.428560923420922	2.15923488210657	0.511020942821603	0
"KRT8P48"	0	8.27699574074506	7.44135815437656	0.428077910557679	0	0	2.09921112902666	2.76126416271203	8.46348033796541	0	8.9916042912632	0	0	0	0	0	0
"ATP1A3"	0.418398985806113	6.38785887757752	6.02071733667159	2.12159345516511	1.63376394413365	1.21782911060169	2.6763920330055	2.02683191621399	5.49265800521091	0.696510222107483	6.59153354663634	0.590905407404226	0.736673296753433	1.2755267173415	0.769507223405149	0.977377018276185	4.39990355246881
"TUBB4A"	0.59863916276698	5.83277187046071	6.80611495521715	3.42057074545382	1.59159074705604	2.53488865632593	2.40091644090098	4.96557933073929	8.1437617754197	0.108070999385667	12.0610153107444	0	0.260618074892102	8.34797351887381	0	0	4.66529802912311
"TRGV3"	10.9376014689747	20.2353851896948	173.755622267101	45.5468005884697	27.6414807830786	3.04282516409798	50.1486351701642	115.057517073069	93.8942904591875	0	217.542817005437	0.110588124149869	4.57689720364182	7.21157139988387	92.12566340147	71.9218139029893	52.0343656064218
"CST7"	0.492828860335636	524.910692127992	491.894908944234	11.6211203632922	1.44598213171776	8.6069806633221	83.0826486541693	244.84696518347	689.357265413585	92.2625655781411	707.514370619957	5.97978601234623	16.5219847719012	5.5746539787537	139.339051469064	0.217766819198954	8.88020693986904
"RP4-800J21.3"	0.376963304655675	4.27325447431129	2.58640340923051	2.58095965971661	1.6853569657394	3.11832549723294	3.27766594316585	1.61875247938642	3.83807373193545	0.295734577972156	6.45598951639787	0.318799512688681	0.342537150169043	2.24090068678596	0.695109174705923	1.25952323825565	5.16319619836921
"MLF1"	0.971430373567934	2.75743247873206	3.19816915195321	1.25316365119642	1.5872144043381	0.818570917063458	5.21631849800237	0.644568526118455	2.99822314863278	0.150319878722997	8.36445955076661	0.656830010454077	0.54733266341154	0.837723900789362	2.76036449692562	0.703517342480567	0.364925896389834
