"T Naive"	"T Memory"	"B Naive"	"B Memory"	"Plasmablasts"	"NK"	"pDCs"	"Neutrophils LD"	"Basophils LD"	"mDCs"	"Monocytes"
"KIR2DL1"	0.0654058064747063	1.95910511614195	0.324683758859558	0.661538099977375	0	48.6955919242865	0	0.160953303737027	0	0	0.116857696500491
"KIR2DL4"	0.0402455118670705	0.899557899938735	0.17304628859152	0.148351410728944	0	26.7568989367635	0	0.28853832309706	0	0	0.749841942868421
"SH2D1B"	0.00675196297469775	1.50372804895698	1.51123275749175	6.3998276550287	10.1791490182984	327.975259869002	0	0.236393372578163	0.0470200766707559	7.88652507166006	7.82988445088933
"ERBB2"	1.64518769327348	6.47818183758883	2.09357536262088	9.09882322721426	14.1448035286788	50.5110452804082	0.853345132954983	0.686959091798799	0.592114701634944	20.7504952576542	1.78380257412964
"NCAM1"	0.14518978899458	6.69507930066002	0.110045471540577	1.16749429930661	1.24114114021765	85.2269708027952	0.639154508714925	0.103793908060018	0.00716218638793434	16.9576333186807	0.409811920833572
"GNAL"	0.518545949404048	1.72308908525496	0.474996139337851	2.71422241791403	3.32244167701912	9.61816749871606	0.244837408771105	0.631463591731777	0.256759850207076	13.7260099875152	0.84661320502682
"KIR2DL3"	0.0975742760603167	17.6625038352654	0.257969587001954	2.92926765556442	0	110.960662306578	0	0.0548074082321904	0	0	0.182914044182687
"ARVCF"	0.183835320475169	0.396093378169757	0.283413812565745	0.688895886125161	0.0861898914001705	12.3144671955851	0	0	0	6.62976065920373	0.430811331241854
"KIR3DL1"	0.123099819932392	11.3261159431436	0.364562399952338	1.70085827192654	0	142.706552262518	0.010846693186238	0.071950907877012	0	0.364759861491638	0.292719004305202
"NMUR1"	0.244780065831433	7.93688544600429	0.448193663307035	0.971483306514569	2.09347181005364	46.5331734492697	0.0829411412869952	0.168307609444726	0.156468041871718	4.10632999335797	0.429377702818741
"KIR3DL2"	0.425150587602079	9.36383610949125	0.208172529927634	2.10824501301062	11.6267491341247	90.6462525286272	0	0.0856388458799027	0	0	0.209951838023449
"KLRF1"	0.842401529154924	34.9068058676999	2.68412317786952	11.6048461071817	12.0138472630266	411.194468180581	1.67827680017152	0.369522698281334	0.167462910157628	42.490848489288	1.88868894147444
"PRSS23"	1.0649847810925	48.9497079791119	0.904410984623948	4.06004122221866	7.99986052493388	150.212494519469	0.377579591607	0.412126908685788	0.498920907441628	7.10011225984055	0.918697018629569
"KLRC3"	0.596358150881224	17.059199880288	0.282568697569505	0.277548763518755	0	42.8268857123832	0	0	0	0	0.0883251309015614
"CD160"	0.698037573040422	22.0342660676483	1.05145041500753	4.36806726911374	9.67849231174466	150.820244494444	0.183963306965892	0.077666951319511	0.525438022273166	5.62954410707887	0.941074178058494
"KLRC2"	0.966217354289748	45.3536292675252	0.658800217063328	1.81733313014344	3.63438945922671	168.634723591706	0	0.010361283146641	0	0	0.308617117098374
"FASLG"	0.313386332417882	10.6429622819343	0.576039781338233	1.87292377967595	0.468778028112535	60.0831177908612	0.235781922938388	0.135720653426457	0.128809388172523	6.62043178578642	0.294088725276262
"PDGFRB"	0.0235112938809093	4.78397401281946	0.548488033513716	1.32312362382732	0	23.1242582007037	0	0.0385592559918978	0	0	0.889245631129592
"SORBS2"	0.315789652883519	0.269400786477758	0.333625043216658	0.4105814759243	54.2346697937191	12.1590016309823	0.0448303002742051	0.024401515946797	0.176108408058105	0.743618775740103	0.0713981347703704
"SLCO4C1"	0.479565191026238	5.7321104502108	0.438866801115394	2.60565341307506	6.7460899062309	24.6734033985067	0.683483371084354	5.77445866710549	3.88078508595748	5.32860511175439	2.27445842530575
"TTC38"	6.2005723693396	63.8756884988865	4.31118782295463	30.5446164883523	248.246660454473	268.984883310626	5.58992911453741	4.07864267021473	11.1913546021942	232.359676116149	13.8188774454686
"SLFN13"	4.57099031083583	18.3674084860455	3.77705559323073	27.9887195519653	266.846367477204	83.9260675148711	1.33472853294506	0.683152558617029	7.99887625066024	92.8418242572526	2.89622097296152
"SPON2"	5.0405736217015	71.2380044611305	3.83406895043768	15.3194448963318	42.7666678505236	509.133602110474	11.9957881468115	0.340377951266472	2.19832101845362	29.5494359344887	2.1593343378473
"PDGFD"	0.0912271535386749	9.94248226351334	0.160078252050433	1.75776277676023	24.06773724528	34.6276144110441	0	0.00403364362957924	0.287375508957228	4.16678419002549	0.093596073861016
"GFOD1"	0.389110657384587	1.80602585236665	3.2222230486553	14.57480390414	13.3383309315808	17.9558206140491	0.192981674401727	0.12916907516228	0.192814255691152	23.0142572410694	3.04436157034499
"GOLM1"	2.4559719102214	5.12505928560281	1.61179144159298	10.0838141324446	19.2094961194224	18.3884262847329	1.16203580940348	0.571289107042562	1.23396422707914	69.5670529772017	13.6088676621712
"LGR6"	0.560615528686338	16.8156967342345	0.250593833619641	1.69271105934863	0	50.8159040634021	0.731653809821875	0.0234661862946277	0	0.918024956406654	0.0428585457476039
"PTGDR"	0.233877011056734	25.5940978168593	0.783391843276668	0.841044481181434	3.69739178736077	108.727799556247	0	0.0329629414210158	0.212801160695801	0	0.196384087182091
"GNPTAB"	11.2068355029644	29.004143512576	13.4742915753236	53.4724042491269	139.833238761248	108.485533453609	13.1217615607453	1.60338799540973	14.4512903654748	318.530602700872	16.1799448782832
"RHOBTB3"	1.37629422530695	2.5070123604234	0.429726843791599	4.73985746162962	28.9279840594531	11.5820859667549	1.9566202478285	0.625779178839694	0.914453210192044	34.0507001176427	2.45838607516797
"PAK6"	0.385434146375195	2.12412180623571	0.483076542825518	3.01579824964649	8.65767362939715	9.09390342054938	0.227353710797353	0.407581488482199	0.506267601899136	15.109163204119	0.787306169409515
"GK5"	5.45551154931626	21.2581181547196	3.10686228157517	17.7162856083819	55.3071011796733	72.4303121428406	3.08292396077871	0.991195178906138	19.0668928871705	105.474655878821	9.90418764401866
"ENPP5"	1.50749040499304	11.4878814506821	0.113655029732668	3.20716450369462	1.95971337080991	36.8410721340595	0.00733516599641827	0.00716856138399758	0.0113444513783428	0.693056405490571	0.0708526129047368
"ARHGAP8"	1.21178538197003	4.54864780545594	0.863398590100112	3.75417837070042	33.5498722154315	13.3196505901073	0.561156749401921	0.339236009672584	0.418110336156442	11.0722669292302	0.681559171292351
"C1orf21"	0.637302243579127	31.2363156712306	0.491942255685201	1.94964022375866	6.2601055688976	77.1379230582233	0.722822310430327	0	0.0421189028224381	41.7389161940019	0.422208849950685
"YPEL1"	0.601602059615649	3.28350037043466	2.58679664828665	6.32268958584789	7.98150411832184	12.4702575600491	2.13543776631275	0.56069593653396	0.814053340884481	8.69591839642315	0.536618717258122
"S1PR5"	1.63797907626362	72.2365010464962	1.07925788674273	4.54121179599388	3.30140564498958	271.645371645935	0.0611014555634124	0.0840114138247489	0.0597585694018743	2.86950289744239	0.55173218445819
"CTBP2"	0.913487405107166	3.38339931832329	1.17599176212298	8.1460012704679	16.7557366949323	51.7858289558691	6.34936001723836	8.42037460019037	9.88402982150378	341.229443699322	19.0339067638949
"TBX21"	0.224147022920723	6.53644082473347	0.234958943421746	2.89625262785802	7.687355454415	23.8096897594927	0	0	0	0	0.0307995475594287
"SIGLEC7"	0	0.74775499782088	2.0031865725821	9.15712090514521	13.0167385674809	76.2927233373244	2.25905603678345	21.137153677278	0.985029473591745	863.087849162577	69.071391076006
"OSBPL5"	6.55312684940675	23.9709039015526	1.25924325081235	4.77191447729631	12.4594014631146	115.199907182611	7.47586262844876	0.484718420436422	6.83704406954536	260.334583540223	21.2764185960509
"FGFBP2"	3.90385952477989	208.600541825024	3.87629267582446	11.5982730525587	10.7747982278532	467.801374912682	0	0.23572522030589	0.229992973089768	2.14306708877554	0.943761370820045
"PTPN12"	6.722543006676	20.5756498878085	6.357228590344	41.3113687459442	55.3456687260134	70.6134179816839	2.85050231928435	16.7348802859896	7.08812205500828	413.253821927104	34.2089934300495
"IRAK2"	1.14279968122118	3.7715914057119	3.17773124460815	12.1520449273028	52.7316219140206	14.2760907033438	0.0851965272984736	0.874496114992587	0.0638712078910663	29.2011276218122	1.92272037071533
"CAPN5"	2.41693764227624	1.50866591848069	0.207059073274862	1.29721525060796	3.44270766598897	8.68074030342756	0.0618371953897844	0.0613512799074118	0.0255676418190269	9.93932261408799	0.597044966661694
"B3GAT1"	0.108123539685412	4.37148695818326	0.0800720540758077	0.514540439485518	0.710269470752596	8.56016353147531	0.0532001646356831	0.0754164498928057	0.0392446499709272	1.46342057572546	0.0719428719003989
"MATK"	2.64257706411017	20.1126652671948	1.24067940018023	4.27213724144784	13.8889618218544	69.7360856097283	0.457952536565721	0.459724383885407	0.673504740068501	24.8557028225158	0.88749482566547
"TM4SF19"	0.525645519268529	9.39621650168853	0.236058496079816	1.56033493377684	2.35309499804137	14.333600530032	0.206488467722631	0.175650895520209	0.224144176262194	9.61018991316712	0.427364912867941
"EPB41L4A"	0.711419792290552	2.33780582423504	0.824213092277836	10.5711777564217	22.2093082935407	13.1852720096204	0.354153158504593	0.193962134297919	0.292737676425262	21.7994878821208	1.11173237897628
"PLEKHF1"	4.13942134763482	16.9618046001713	1.19491552152717	4.92934761590043	37.7713357078112	62.425441935446	0.0781204916964793	0.00941656567783376	0.382125893717532	6.46698448543842	0.158514008317547
"MVD"	12.5437798464097	42.8140843282555	12.4188066848484	59.220568856105	261.256449855367	91.4297521299234	12.9294688815982	3.70699841849205	2.83236168093067	363.432693400198	15.8944845463704
"CHST2"	0.226656582846871	0.218055146981354	0.550275002095239	3.40465725430608	47.6076853840621	7.10642699798251	0	0.348487064162139	0.937528788529206	49.2690068080146	2.12359509253565
"DLG5"	0.0988695289060547	2.41131690363884	0.0593608176455127	0.934337059064017	1.92049800004393	8.04713523414545	0.0948894545890551	0.259169091194393	1.05531804452023	3.5903055020391	0.205676415000745
"FUT11"	5.35714835373875	26.8505225276976	3.79208672048616	23.3013126718591	41.1635568617097	58.4543577207817	3.76540986835674	0.948981743979116	4.15406979854147	97.5489447397349	5.5056672329792
"NLRP2"	3.66352600751501	6.6535022090079	3.48867281767172	24.5468149618037	141.189463645549	20.3902593789487	5.97851662458366	1.03551059276758	2.59189006740346	99.0426211430505	3.79499109418034
"FCRL6"	2.92500246792517	267.782387922374	2.65161567958945	11.7954675864253	10.50244252685	521.156632059377	0.0783297491207673	0.303153149206731	0.116177960965391	213.978390471484	1.200049263749
"CMC1"	5.17905488519689	50.2713038652218	2.7859625774005	19.5095158126003	65.7625152396766	129.299763597782	5.09839727206055	0.828257824748979	2.28228800953781	200.363332539972	10.2932687928201
"MIB2"	2.46330350663821	7.01473516050044	1.17607711005016	8.05212343970787	24.8669763787757	12.7271613562162	2.67802498532458	0.604885492860652	0.385996029208865	24.5370743720447	2.01078113099101
"PITPNM2"	3.61973894156344	2.4285024043627	2.3174519740327	6.44866442920905	3.99121876245294	8.44859493353885	0.150823773883506	0.0996311586677838	0.196234422359055	9.17510066244673	0.348107187792854
"CEP78"	10.3106903411988	49.6203722771705	5.35761236345603	30.1818242575457	83.1373242211199	125.848584509263	8.613161568177	0.216261766251362	0.980613261358165	121.490241982613	4.25866434620583
"EOMES"	1.04182358904941	19.8797960682481	0.0146865221315041	0.124328421366023	0	55.4740422693472	0.00917263044439247	0.00692655584524264	0	0	0.0940978090203847
"SSX2IP"	4.18836818062102	8.65955900613407	0.970747377533988	7.59196933073385	24.6240335888779	19.9518126855225	6.84803518446633	0.466730537231341	2.77987468807438	62.5099627405792	2.28762641672006
"ELOVL6"	0.933963985269371	4.05662030870796	0.336920430216614	0.745028436610101	29.2051832810353	12.0998848024549	0.0463546684129329	0.0888726352599489	2.02840088646025	6.69588755552813	0.505120944850482
"SYNGR1"	4.64493887154588	15.3864166982902	2.44598715320007	21.285267665187	15.8367482340294	62.3894192824288	11.4299998928463	0.0206413844171329	0.444486267420058	312.262397937029	8.62518857831001
"PTPRS"	0.36559335945687	0.273048492936886	0.237011547349819	1.39664275197306	2.2683693790506	0.314856675671193	34.7344060781783	0.235758129498954	0.216256459655058	6.67042279477698	0.437550542610994
"NRP1"	0.430092271510939	0.452579562351554	0.355545116856127	1.43580314541602	1.53501455144745	0.6677806069793	111.726961617453	0.156274336863152	0.16685061155258	49.0563681944542	5.26425214817645
"CLEC4C"	0.453932662953774	0.507385629223767	1.50468396718154	3.38825016126392	4.95771326621996	0.595620607354703	122.446222060296	1.13433624819877	1.59493182601511	23.4833942034265	2.18914408250948
"DNASE1L3"	0.187979448667123	0.215170149180572	0.639094687859764	2.46084919142553	1.55187621238605	0.752127021486938	97.5950288414516	0.0897355737593588	0.0741448893360221	360.5523664466	0.463615491321549
"SERPINF1"	8.51148250304611	6.45931479775818	6.25157103751412	56.8898169844721	315.668575060129	5.35497419555854	626.009534288915	1.58990645244606	0.98925088159391	673.031467607655	8.66473635656767
"SCAMP5"	0.470098824209505	0.351518713344729	0.15820969531961	3.29529655610515	118.887693996977	0.994473774206601	93.2500365367252	0.0888112050461066	0.167729418814414	1.54721988039748	0.381695484860485
"TPM2"	1.13731950728643	1.18521259663386	0.0774120686556454	0.907973152337648	0	1.04597164560459	91.3874366837038	0.102815505971598	0.162091485913041	15.517320810783	0.272095590193812
"TNFRSF21"	0.0178277710222874	0.0392627290913069	0.769715991932953	0.819178375604604	0.469689426506092	0.573328735095568	120.481191897163	0.0244793677282774	0.145993575603661	81.6079498120863	0.864459763299258
"PLXNA4"	0.496742759066991	0.435350418935449	0.0813086744423064	0.221783323545015	0	3.01907491359819	17.547052460137	0.0319706668430228	0.0979720416314194	1.36988224555628	0.0901154288995276
"PPM1J"	0.0112200527709969	0.0186857413720238	1.22227675429912	10.4508804056991	0.511837851077402	0.453521092263779	86.6262249421239	0	0	112.845765683898	0.679371013360224
"LILRA4"	0	0.0171426694768924	3.06169325241264	64.6757178761052	4.21663907375402	2.1771696280275	1242.67393417381	0.409467395142601	0.0203418476908643	140.435959232462	1.46279070688112
"P2RY6"	0.102119657773147	0.148555363559147	0.223034554929795	0.788500832661556	0.804048229895176	0.585933503756987	38.4755545972432	0.0736576343622722	0.056734521699561	478.006807409841	2.05286648923456
"UGCG"	8.66673466353854	14.1261481544125	12.720514729034	74.2442373760243	59.3268110365227	7.64176907308251	299.067606051878	2.02681454079719	1.07620309839503	201.295011189212	3.52834039888896
"TEX2"	3.18259995253372	5.36147420352562	1.87199660245807	8.97115433702622	46.2297962391838	7.49772286156941	40.1600653334074	0.463509296236343	1.34547524585992	113.446119648797	5.04793031004421
"HIGD1A"	26.5874304334691	60.2084683900228	13.4753229312304	124.390417818257	623.20047615572	60.0908157205557	293.561965778085	11.2128127201184	13.9374651874097	1231.59822806262	61.0175238006583
"PACSIN1"	0.00327398029206069	0.403724125921036	0	0.625368839126964	5.53028247300144	1.51745096691267	38.3081125421064	0	0.00355226329260704	0	0.00610110578385623
"NLRP7"	0	0.267128764193011	0.00607817881597971	0.119190419692689	81.0910631323571	4.32088157012361	15.7340692546356	0.0702043218589851	0	0	0.000772430146122227
"DSN1"	4.14859122385198	6.5130100779772	4.95561669303612	23.4415820998722	194.665548407148	6.44356058921911	25.4641514769638	1.33470174080429	3.21473487922941	109.806570548626	3.59425566993043
"C12orf45"	4.07961142800263	5.84034102633183	4.17071234960065	15.2865392345403	75.7746367276336	5.81096707136888	17.3959888422729	2.00894859215259	2.60152909163973	215.0648850619	4.82931745991604
"KPTN"	3.50806566301148	4.11384497671827	2.69004925648615	17.2071507073974	137.976218436869	5.21805818012504	26.2642895852506	4.27814726583928	1.41495588460078	142.258110595544	10.5429567177361
"CNP"	13.4970779425205	25.5375805158427	14.0237791655851	111.029404035485	1183.63428226525	33.4079705873673	130.870299803503	3.81859358857619	8.21140002574819	735.999162442621	53.0157363251513
"KCTD5"	2.65032439946588	6.38883667881103	2.38801515581269	15.0076480007799	134.057137344253	9.27363012557183	39.9572154759029	1.52305341770881	1.38972913269387	195.231656206135	12.3634935963568
"DAB2"	0.619892487791752	2.45885567035343	1.47213552764808	2.56630901658939	5.35943500120922	24.5341854866667	105.024867835153	0.462155502023013	1.4979098043805	231.906769305177	6.63482677731927
"VIPR2"	0.04010704534218	0.781435132162946	0.0681343914800666	0.154582155664914	1.30299826857418e-05	2.89057418067581	8.98947987463951	0.0206792489720053	0.0764544056474944	0.863474858956898	0.0804610988061316
"KCNK17"	0.0691695377184367	0.0495587449033842	0.0840802642285045	0.283964866427875	1.38754886315097	0.310589714198528	62.8769320252114	0.0271002657776083	3.31460471920274	26.3248186927949	0.0389023159928776
"SLC7A5"	0.404897793668682	1.66045156801648	0.186394085392903	3.57789578842902	117.422824508785	1.00749042257103	17.6858752162589	0.114208117289667	0.572445352900253	37.6539895328376	0.979473040447852
"CCDC50"	2.0293013868329	7.43155054095456	15.2286944230865	140.533627534305	479.745121502916	8.84887063004049	208.815643844642	3.35526208135227	1.09341180393681	588.236537119614	16.5807828258461
"TRIP10"	1.80263775222603	1.42041165669508	0.683742657196611	5.82576564535218	25.6816914754283	0.922934245386456	17.2392252009055	0.0292281456496575	0	119.318391746124	1.18281650821352
"PTGDS"	0.398472603926688	13.694372010083	0.974740689238327	4.55942006548753	4.63003633924543	56.5770372483958	347.216097864778	0.503271110716524	0.0693595783407858	0	0.389874498755907
"ZDHHC17"	23.0519059057169	34.3236813556387	20.3682076761412	99.5132148167263	148.022998718559	32.3566288593768	143.503120390719	16.9394165837698	21.6770043224508	540.978789268345	23.6127954995589
"CLCN5"	0.266010216813326	0.566905195440917	0.697175295111088	1.33748935149563	2.85209770752024	0.777060281781325	11.1731803037552	0.101962866796168	0.0190583495466541	113.811879747523	3.10787524238235
"CLN8"	5.81267080357962	6.20374241073598	9.63952963299387	40.1216022194273	59.1176294906156	7.73350398493502	55.8873874118908	0.369141651189319	2.31032761100052	321.631397129466	11.2854275222477
"GPM6B"	4.10277123864011	5.43695663262189	2.47323057600896	12.3496558465049	1.94500524542457	3.46785944603918	49.6916398455601	0.174839273495126	0.818484073988367	31.3971758757242	0.526408052664455
"CHAF1A"	0.855692303893364	1.86106829868269	1.00359317422393	6.82920703723345	27.3766548774365	1.95430892335021	8.66472489949742	0.288836887461873	1.03104818898151	66.9704599930287	3.32075572720227
"MYBL2"	0.00543177848783127	0.361437231575046	3.17440062049528	14.750485206472	265.914848103689	0	24.11878626017	0	0	2.08179731148286	0.0136328177357788
"TMEM53"	1.29749632281393	2.40173463406824	0.863332381793378	9.24599188779668	9.71943157412731	2.42398546823196	11.319599861859	0.0925115212472001	0.710528221424065	37.1537262615355	3.98900276674927
"SPNS3"	0.68637688487533	0.701953474809443	0.15639391861589	0.854716212873502	4.04506999580233	0.827454901536216	42.7593339780847	0	0.107602708467747	782.060505952059	3.78688280686614
"ST3GAL2"	2.47874565369893	3.76277829270782	3.36788054331182	10.1544427800332	52.992079005044	5.35283784996475	22.242662018371	10.2599341523734	3.07777797466542	78.7297273112082	6.52122360400185
"VEGFB"	1.52472027530604	1.6422050685008	1.42712705852519	15.4724550879942	11.3605553187532	1.90671867476886	17.0930014602112	0.0332378274307643	0.185447214413181	18.6830421640469	0.0675589774465635
"NOTCH4"	0.380684358436641	0.469327095101326	1.24711283720977	8.95075401464713	7.28391011763852	0.869381217673182	25.7228199299794	0.929985040788148	0.377975177715464	41.048613983854	8.4674703706177
"LCN12"	0.986049357141322	1.68894322411903	0.785022847172372	2.62517707759382	13.1440418512837	3.45250902835714	9.5777919682489	0.810536115084241	0.735093496008462	12.2634720676831	0.280322302212505
"TSPAN13"	0.00549422024742239	0.0435142045233383	43.8160572880117	82.9242938997696	86.5654483587147	0.865089077816	183.839845542919	1.03156908461558	0.100555907763951	10.6891250101156	0.161203439000589
"GRAMD1B"	0.424639134422728	1.82741888785823	0.114969080871942	0.58815514538171	2.06015831936117	1.23817783173638	9.81012522142991	0.415388408560061	0.109442601095438	73.1625660988203	2.78439310873133
"TRAF4"	1.60211911741708	4.65935528410306	13.7824297559387	69.9786929801608	85.7956216216872	4.3868012844411	95.8936301888643	0.283537747372154	4.38734757610633	198.643719246832	1.94599818232304
"TATDN3"	6.99863593680658	15.9314956567477	12.3293433946649	80.9410111563903	206.402980603571	9.88922766470932	69.8624634121439	8.43630492393308	4.20674792640477	404.341974818965	23.6331446191784
"ABHD15"	0.974760377459347	3.20124312026861	1.91320908034524	10.0174464168991	21.376585499122	6.99844480194145	20.2550924146189	0.00913946859963227	3.53418039839487	65.0546859753821	1.14563680507474
"SCARB1"	1.07298807563422	1.57023736976505	4.0327596180685	33.1461864820106	136.624563779897	1.7554449399347	54.9589779558143	1.18709499014928	0.400982711599541	542.865428423473	16.372978136263
"GAS6"	0.448308677068463	1.76265912290549	1.43660285417274	13.4199247503821	74.6947922664093	0.239856386438333	30.2867831265961	0	0.0712603515099648	179.939463129946	2.14510786208937
"RPH3AL"	0.677183212844819	1.96303286613935	0.561320572466193	4.45806558429421	10.1277085796058	2.27240348049089	9.7171987443639	0.582065691953879	0.145319503672101	56.436676735358	2.46621501744543
"RRBP1"	1.67704271119671	5.30951538044251	1.98333065556138	10.1188590268177	444.029467540561	9.81039959736693	21.9520505987431	1.2106256435146	2.19206388551435	187.983639556093	8.74037025161942
"TRPM2"	0.502185986366656	1.0562764800908	1.41919479424553	5.77777600796835	23.8571182343633	4.43169623342471	20.8092278230454	0.990667610959069	0.126984572227245	142.41744785852	18.1059336080734
"ATP13A2"	4.28059328472959	8.6883733917128	2.19771804156345	17.2874581891057	24.9060055125635	10.310288447941	31.333202343166	0.336569478589115	1.22139662521254	108.502019966047	7.15796543227272
"APP"	12.2370042078033	9.45949321550054	12.5168339982541	35.5730414064585	65.9274089054622	4.35884060035853	243.581175874333	0.977554276257804	0.500608985613978	715.598787436747	61.0545041468885
"POLB"	16.4106195462888	23.4853882502219	9.56304119887152	49.6814971778302	176.163811505153	23.2354806026424	72.4696830118623	25.2403013968048	7.48325019573262	374.249484864176	26.5190747067259
"SPCS1"	42.501363302681	73.532995123946	27.1583500028295	156.150022729933	2650.61774064377	47.5738468932691	154.62909178573	9.21725041633769	20.4133620240135	1069.7900529889	49.867402197259
"LILRB4"	0.336604639139516	0.415289571543849	2.31932868976354	13.4462400685222	463.824005541777	0.785886723214693	202.614565484305	2.73782549182942	0.484211149997213	1341.90552610732	81.8982917851746
"FAAH"	2.14505796107279	3.02333545459241	1.86725961920744	10.3442285747701	30.2859804760117	2.50678808111341	42.5188678060877	0.386763585552799	0.301021844647296	390.447884237231	20.4068125369102
"CDYL"	2.07429990493077	2.96278989530196	1.41159161112849	6.04556979561776	25.2279314126726	3.67392331999896	8.76781407298447	0.133937027230233	0.563444128070176	88.5384200968214	2.42505402236449
"LHFPL2"	0.560678055351459	1.13334736813943	2.55447965959022	9.49185996081925	19.4945676815303	1.20440299181684	20.3215045763384	1.62121404970864	1.3012759053227	43.6863170893977	8.44357751467916
"DERL3"	0.0347363673237397	0.653092472084176	18.5758097332754	70.5917806073678	2475.83098824065	1.21204573975374	126.268766717273	0.00516779420651153	0.139540376341076	7.06570587468077	0.0996165871697561
"ST6GALNAC4"	10.342816693086	10.0486461513312	10.6134404657192	84.915612621979	1220.81414186669	12.8890454039236	122.82763014067	0.406995334056855	1.21035131026608	223.966331741659	8.82852601950587
"FAM129C"	1.2907127291501	1.75791119231273	65.3198668093649	197.259758520016	11.6717311277679	1.90493799814923	90.3648726669601	1.14593193900668	1.00936183883097	21.3698472935619	3.11547381435315
"ANKS1A"	0.741923565190168	1.43072603330572	0.587300411555009	3.5772992041565	12.7661067204992	1.60546588090039	5.42146833200978	0.690357460305975	0.907660897293049	64.9044354659743	2.796777455502
"P2RY14"	0.0563938848465994	0.784148593344385	18.2727527367716	10.9001537552689	2.28381995672978	1.09090459272512	82.879994923154	4.43202115652875	10.3645581417611	407.897617181214	0.931443197480632
"SLC47A1"	0.723537051144081	1.62740152275088	0.518054139386397	2.81232027410587	12.5868055039741	1.29585633756722	5.43239149667581	0.442412909967834	0.756664086067508	16.5431873979982	5.84809113572678
"SHE"	1.21899537954627	1.65522852456921	1.16415166302833	5.96615208684086	4.3925493043238	3.81207819663773	5.09092020074159	0.183683803187642	0.170444455962237	14.9663774260808	1.07053367357327
"PI3"	0	0	0	0	0	0	0	24.9512626935781	0	0	0.0128286355487163
"CA4"	0	0	0	0	0	0	0	25.5961654336048	0	0	0.00568471754301803
"SLPI"	0	0	0.049483917619757	0	0	0	0	9.34969017175449	0	1.43521098817546	0.0361130278906699
"CMTM2"	0	0.00927360312385712	0.23143066500175	0.442517370419186	0	0	0	69.3312953607413	0.104663984847424	2.93832390341735	1.60042404478627
"MMP9"	0.00735020091925678	0.0240212739785931	0.194684050415997	0.433155071599564	0	0	0	36.206226408389	0.00571039008147578	9.30057073066285	0.508606642652422
"CHI3L1"	0.157738442073623	0.213491086197615	0.848249382654872	2.22833472732414	5.41578018382018	0.432326768363082	0.0456987263781245	160.826547715858	0.18090262721651	2.63860684490117	0.381925920076494
"KRT23"	0	0.0132382404826689	0.262140745658892	0.177637324093622	0	0	0	38.3518541274165	0.177667454343679	1.04822351920196	1.7153389162723
"PGLYRP1"	0	0.126434098737387	0.168904629798051	0.540492255553715	5.02690134845504	0.52346066654397	0	23.1822948819997	0.0908711783951508	0	0.00944364187833454
"LRG1"	0.346761342589766	0.592596719564805	1.12672519197853	2.6459713078322	6.9921234822777	0.516662655158173	0.172069023116821	113.700374873232	0.517816092530358	92.0030315979084	9.6703959595797
"KCNJ15"	0.109441368946069	0.269514363205203	0.867033572799526	3.40124858218622	7.46100779883746	0.231095396169529	0.0838568246477198	188.946772267596	0.096905939539192	14.4655402463037	13.9016299727003
"STEAP4"	0.241270875931212	0.318643686206819	0.712978698687756	2.17849243899225	4.49903314568305	0.323078122237571	0.140278577825706	80.7313390670521	0.168078757656842	7.11652221368799	22.5319429975568
"CXCL1"	0	0	0.0771280752752005	1.33943617125132	0	0	0	77.7476683463176	0	0.713058350572977	7.86054674578656
"ANXA3"	0.146437061806829	0.259852928797931	0.334138122354581	3.82869405710624	61.5710507856479	0.318934027300275	0.0834571568883616	90.2345430792674	0.0980421566685319	3.29295098924429	0.285698710101297
"CYP4F3"	1.09088477665378	1.77178704400124	1.35186096862303	4.26601484983446	6.87637404401262	1.40021348631384	1.14680820056061	57.3628868161287	1.66736258910335	22.7240715639319	2.38089575859888
"ALPL"	0	0.0110703673987174	1.66148218598006	12.3884596857529	0	0.165653881951347	0	169.161055816496	0.0283201949585839	0	0.0864722453824871
"MGAM"	0	0.00712351385678464	0.141496214413368	0.22974880929773	0.35274594759625	1.76474460920982	0	43.6940869165434	1.44578336029066	0.968329480073035	1.6633036657466
"MME"	0.7161804192128	1.04587055658669	2.35927727826678	3.45148340039523	3.97060938177678	1.01768033357642	5.58347362451571	163.446324651554	1.01770894909893	7.22731510358971	1.24101029479292
"NRBF2"	8.01290805967501	18.1307671879824	9.82085022119905	43.481659663533	353.202682090487	17.4265037302801	10.5526388115001	98.6678726388329	9.26912841399778	550.645758733522	35.5620867926971
"TNFRSF10C"	0.291540666255896	0.120776812961929	1.29227394033313	3.41077777512765	1.78981511207326	0.392822713071806	0.0758171529700438	400.732815799822	3.62335331979555	60.6035122039377	10.7923096453679
"DSC2"	0.0427744290067492	0.0495678867889673	0.304598366421182	0.597790247337748	1.8529128854977	0.066087890186888	0.0202114292146712	12.669167500773	0.1062841678246	3.68830243657348	7.5620238998067
"IL1R2"	0	0.170503428567201	0.132449951835867	0.741321411912587	0	0.0678980940975732	0.514351577178947	124.848320986089	0.177241553937205	873.323973709919	4.05918456572626
"NOV"	0	0	0	0.322971383427895	0	0	0.0830953519456443	8.89286892745964	0.576078832960615	11.1772314772171	0.634558590592032
